image_path,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
dataset/test_set\mountains_and_snow\854.jpg,0.08341687551865426,0.04160401002332481,0.0471595655786483,0.07514619882727042,0.04423558897058331,0.08074352547699484,0.13659147869103627,0.04135338345691924,0.05994152046533243,0.047827903089063165,0.14548872179843406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19649122806196778
dataset/test_set\mountains_and_snow\855.jpg,0.09799498746457833,0.04490392648099816,0.04444444444258795,0.060735171258950074,0.05187969924595323,0.06507936507664665,0.06286549707339743,0.0486215538826808,0.07389306599524256,0.0610693400141575,0.15467836256663833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23383458645639787
dataset/test_set\mountains_and_snow\856.jpg,0.054720133665216365,0.03116123642309268,0.031035923139889895,0.041144527984914595,0.02974101921346111,0.08817878028036012,0.17840434418636572,0.03847117794325517,0.06353383458381229,0.039264828736872814,0.20484544694215348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19949874685883465
dataset/test_set\mountains_and_snow\857.jpg,0.08512949038909233,0.041562238928923884,0.03976608186968396,0.06090225563655379,0.038847117792863525,0.06578947368146243,0.17255639097023573,0.033834586464752105,0.04331662489376288,0.048287385127473374,0.18751044276576814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18249791143765673
dataset/test_set\mountains_and_snow\865.jpg,0.06687552213588657,0.040100250624891386,0.029406850458253683,0.05944026733252129,0.04331662489376288,0.04532163742500745,0.054553049287612655,0.038262322471250526,0.09369256474128268,0.06257309941259093,0.1950292397579353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27142857141723353
dataset/test_set\mountains_and_snow\866.jpg,0.07518796992167134,0.038137009188047744,0.037969924810444027,0.06445279866063272,0.038262322471250526,0.06612364243666985,0.09365079364688175,0.04243943191134338,0.06445279866063272,0.05375939849399501,0.17802840433675737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24753550541990244
dataset/test_set\mountains_and_snow\867.jpg,0.060442773598143575,0.0278195488710184,0.024227234752538546,0.053968253965999656,0.028153717626225826,0.03700918963922267,0.0729323308240212,0.03116123642309268,0.0746867167888602,0.05238095237876437,0.3230994151911821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2141186298991596
dataset/test_set\mountains_and_snow\868.jpg,0.050417710941920726,0.03341687552074282,0.027276524643806328,0.05944026733252129,0.03362573099274746,0.08500417710588955,0.06378446115021785,0.03592314118479853,0.08951545530118983,0.06683375104148565,0.21649958228001254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382623224628963
dataset/test_set\mountains_and_snow\869.jpg,0.11060985797365873,0.04878863826028452,0.040100250624891386,0.060150375937337075,0.04636591478503066,0.05363408521079223,0.07756892230252427,0.044987468669800024,0.06883876357273021,0.053717627399594084,0.17121971594940602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22401837927217969
dataset/test_set\mountains_and_snow\877.jpg,0.07903091060655677,0.04335839598816381,0.04014202171929231,0.09624060149973933,0.039431913114476524,0.10413533834151481,0.10760233917679188,0.03834586466005239,0.053007518794778295,0.058437761066899005,0.13345864661096662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20680868837899713
dataset/test_set\mountains_and_snow\878.jpg,0.06637426900307543,0.0396825396808821,0.03876357560406167,0.08959899748999169,0.04214703425053688,0.07919799498416048,0.24724310775909594,0.03091060985668711,0.06616541353107078,0.04473684210339445,0.10158730158305818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535923141122142
dataset/test_set\mountains_and_snow\879.jpg,0.08876357560197312,0.03901420217046724,0.04590643274662045,0.06591478696466521,0.042272347533739665,0.08074352547699484,0.11691729322819894,0.04202172096733409,0.0749791144496667,0.052840434417174585,0.1512531328257622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19937343357563184
dataset/test_set\mountains_and_snow\880.jpg,0.06754385964630143,0.03508771929677996,0.03391812865355396,0.066040100247868,0.038387635754453316,0.07978279030577348,0.24419381786782815,0.03550543024078925,0.0622389306573835,0.04118629907931553,0.12493734335317722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1711779448550051
dataset/test_set\mountains_and_snow\881.jpg,0.06666666666388192,0.03446115288076603,0.04394319130977681,0.0992898913910071,0.03061821219588061,0.08487886382268676,0.1565580618146801,0.04273182957214988,0.07522974101607227,0.040392648285697885,0.13863826231668178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1865914786889477
dataset/test_set\mountains_and_snow\889.jpg,0.08968253967879354,0.04273182957214988,0.04076858813530624,0.0700083542159562,0.04264828738334803,0.06934001670554135,0.16829573934134104,0.038847117792863525,0.05697577276286651,0.04624060150182788,0.14022556390391705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19423558896431764
dataset/test_set\mountains_and_snow\890.jpg,0.0831662489522487,0.05204678362355694,0.04177109440092853,0.047117794484247376,0.0437761069321731,0.05350877192758944,0.052548036756368086,0.053968253965999656,0.07974101921137255,0.057017543857267435,0.1606516290659711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274686716780506
dataset/test_set\mountains_and_snow\891.jpg,0.08203842940342362,0.04302422723295638,0.05208855471795787,0.07289055972962027,0.045238095236205596,0.0752715121104732,0.07426900584485092,0.05676691729086186,0.08596491227711091,0.05325814536118387,0.11758563073861379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416040100149706
dataset/test_set\mountains_and_snow\892.jpg,0.0793650793617642,0.03751044277203382,0.03742690058323196,0.060192147031738,0.04051796156890067,0.050292397658717944,0.06883876357273021,0.04030910609689603,0.0752715121104732,0.052130325812358796,0.1938596491147093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2642857142746748
dataset/test_set\mountains_and_snow\893.jpg,0.09177109439883997,0.04319131161056009,0.04193817877853224,0.06211361737418072,0.04373433583777216,0.05104427735793466,0.05480367585401823,0.05238095237876437,0.08253968253623477,0.0512531328299393,0.17898913950797873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24624060149347365
